employee_id,age,years_experience,education_level,department,company_size,region,gender,ethnicity,marital_status,remote_status,training_hours,certifications_count,job_level,performance_rating,manager_feedback_score,work_life_balance_score,salary_satisfaction,annual_income_usd,bonus_percent,commute_time_minutes,overtime_hours_monthly,job_satisfaction_score,promoted_next_year,left_company
1148,60,10,PhD,Finance,small,west,female,white,married,remote,14.0,3,senior,3.5,2.8,9.9,6.1,83515.0,4.6,28.0,2,3.2,no,yes
1149,39,31,bachelor,Sales,large,west,male,asian,single,hybrid,9.0,2,entry,3.9,3.4,4.1,6.1,38868.0,17.4,19.0,6,2.7,no,yes
1150,38,35,high school,Sales,medium,east,female,other,married,on-site,29.0,1,entry,3.0,8.4,4.1,4.4,55497.0,5.7,32.0,5,4.6,no,no
1151,21,32,bachelor,Sales,small,north,nonbinary,other,divorced,hybrid,15.0,0,senior,3.7,2.5,2.2,9.6,54556.0,4.9,20.0,6,4.4,no,yes
1152,34,23,bachelor,Operations,small,north,male,asian,single,remote,31.0,1,senior,2.8,8.0,7.1,8.6,65439.0,10.0,36.0,7,5.7,no,no
1153,22,38,bachelor,IT,large,south,male,asian,married,hybrid,25.0,2,senior,2.9,7.1,6.8,8.5,30155.0,1.4,23.0,6,8.7,no,no
1154,48,33,high school,Finance,large,east,male,black,divorced,on-site,20.0,1,executive,4.0,3.9,1.9,9.8,92676.0,7.7,27.0,4,3.8,no,yes
1155,50,27,PhD,HR,small,east,female,other,single,remote,28.0,1,senior,2.5,5.9,5.2,5.1,71208.0,7.1,35.0,5,7.7,no,no
1156,58,36,bachelor,Sales,small,west,female,asian,single,remote,11.0,0,mid,3.9,5.0,7.0,1.9,67314.0,3.2,36.0,7,2.1,no,yes
1157,24,6,high school,Finance,small,west,female,other,divorced,on-site,12.0,0,senior,4.6,2.2,5.4,7.9,85099.0,17.2,36.0,4,4.9,no,no
1158,21,3,master,Sales,small,east,female,white,married,hybrid,27.0,1,mid,2.4,9.2,7.1,4.4,80351.0,7.7,33.0,2,4.3,no,no
1159,28,36,high school,Sales,small,west,male,hispanic,married,hybrid,0.0,0,entry,4.7,6.1,8.3,2.7,80135.0,19.6,19.0,5,4.5,no,no
1160,49,0,PhD,HR,medium,east,female,hispanic,married,on-site,20.0,1,entry,2.2,8.9,7.2,5.3,69687.0,18.0,30.0,6,3.2,no,yes
1161,59,0,PhD,Operations,small,south,female,asian,single,remote,26.0,1,entry,3.0,8.4,6.5,9.3,72094.0,3.9,28.0,6,9.1,no,no
1162,23,19,master,IT,medium,west,female,asian,single,on-site,33.0,2,entry,3.8,1.7,8.7,2.5,86886.0,10.1,26.0,4,6.4,no,no
1163,52,18,master,Operations,small,east,female,other,married,remote,35.0,0,entry,3.7,2.9,9.1,8.6,80641.0,12.0,31.0,2,7.8,no,no
1164,30,28,bachelor,Finance,large,west,female,asian,single,remote,19.0,1,entry,2.3,2.3,4.5,4.8,104566.0,16.4,21.0,5,4.9,no,no
1165,30,9,PhD,Operations,large,south,male,other,single,hybrid,28.0,3,senior,4.4,8.5,2.6,2.2,72803.0,17.7,30.0,5,9.3,yes,yes
1166,39,17,bachelor,Finance,medium,west,male,asian,divorced,on-site,12.0,2,senior,4.9,8.8,8.4,8.6,83014.0,12.5,27.0,5,7.3,yes,no
1167,54,27,master,Finance,medium,east,female,other,married,remote,16.0,1,mid,2.5,5.8,2.9,9.7,67540.0,0.7,25.0,2,7.9,no,yes
1168,53,34,PhD,IT,medium,west,male,asian,married,hybrid,34.0,0,senior,4.7,1.9,9.4,3.6,76474.0,9.6,19.0,6,4.1,no,no
1169,43,30,PhD,HR,medium,west,female,black,married,on-site,20.0,2,entry,3.7,2.2,1.2,3.7,77516.0,17.7,19.0,4,3.0,no,yes
1170,48,26,master,IT,large,east,male,other,single,on-site,22.0,1,senior,4.8,8.3,9.3,4.5,61122.0,14.3,43.0,1,7.8,yes,no
1171,52,10,bachelor,Operations,medium,north,female,black,single,remote,10.0,4,mid,2.5,9.4,6.3,8.3,57071.0,17.4,31.0,5,2.7,no,yes
1172,27,37,PhD,Finance,large,west,female,black,single,remote,24.0,1,entry,4.4,2.8,8.0,1.1,82823.0,13.5,48.0,8,3.2,no,yes
1173,49,4,bachelor,Sales,large,west,male,black,married,remote,28.0,0,entry,2.2,1.1,4.6,3.0,79088.0,0.9,49.0,8,1.9,no,yes
1174,28,7,PhD,Sales,medium,south,female,black,single,on-site,27.0,1,entry,4.6,4.0,9.9,7.4,99352.0,19.4,42.0,5,5.6,no,no
1175,21,33,bachelor,Finance,medium,north,female,white,married,remote,8.0,2,entry,4.0,1.3,3.0,4.7,70091.0,18.4,17.0,7,1.0,no,yes
1176,23,11,bachelor,IT,small,south,female,hispanic,single,on-site,30.0,1,entry,3.1,8.5,3.4,4.0,50111.0,2.5,44.0,8,4.7,no,yes
1177,44,37,bachelor,HR,small,east,male,white,married,hybrid,10.0,2,entry,2.6,5.4,1.5,8.9,70231.0,2.3,29.0,1,4.6,no,yes
1178,43,0,bachelor,IT,medium,east,male,asian,divorced,on-site,20.0,1,entry,4.4,6.8,9.5,9.3,85390.0,10.8,27.0,4,4.7,no,no
1179,28,30,master,Finance,small,south,male,asian,single,remote,4.0,1,entry,3.8,4.7,5.1,9.5,30000.0,15.1,26.0,5,4.9,no,no
1180,57,3,bachelor,Finance,large,west,male,hispanic,married,on-site,18.0,0,executive,3.1,4.1,7.1,3.5,69877.0,7.6,26.0,1,3.6,no,yes
1181,23,4,bachelor,HR,small,north,female,hispanic,divorced,remote,10.0,3,entry,3.3,3.0,7.2,9.2,83328.0,2.7,34.0,7,7.3,no,no
1182,53,29,bachelor,Operations,medium,south,nonbinary,hispanic,divorced,hybrid,16.0,2,entry,4.5,7.9,8.9,7.6,74695.0,10.2,53.0,3,7.7,yes,no
1183,48,23,master,Operations,medium,south,female,black,single,remote,21.0,1,mid,3.0,7.3,7.0,2.4,62833.0,6.8,14.0,3,3.2,no,yes
1184,28,2,bachelor,HR,medium,east,female,white,married,remote,28.0,0,senior,2.3,4.2,6.1,6.5,45946.0,7.0,49.0,3,6.3,no,no
1185,54,10,high school,Operations,medium,west,female,asian,single,remote,28.0,1,entry,4.7,3.9,7.4,1.2,69762.0,12.9,45.0,9,3.5,no,yes
1186,55,3,high school,Sales,large,north,male,white,divorced,remote,0.0,1,senior,3.2,1.0,7.8,7.4,45514.0,17.7,28.0,4,4.2,no,no
1187,52,25,high school,Operations,medium,south,female,white,single,remote,27.0,0,entry,3.0,1.6,2.7,7.6,83462.0,11.2,25.0,3,1.0,no,yes
1188,44,26,bachelor,Operations,medium,north,male,white,married,remote,22.0,2,entry,2.6,6.6,2.0,8.1,71225.0,13.8,17.0,1,4.6,no,yes
1189,34,26,high school,Operations,small,north,female,hispanic,divorced,hybrid,14.0,1,entry,4.7,5.6,1.7,2.6,99900.0,13.2,21.0,5,4.6,no,yes
1190,52,5,high school,Sales,medium,south,male,hispanic,single,hybrid,11.0,1,mid,2.7,4.9,4.4,6.7,30934.0,11.0,24.0,4,3.6,no,yes
1191,63,14,PhD,Operations,large,north,male,asian,single,on-site,19.0,1,entry,3.9,8.4,5.5,2.6,63201.0,6.2,29.0,5,7.9,no,no
1192,36,29,master,Sales,medium,east,female,asian,single,remote,22.0,2,mid,4.6,5.5,6.5,9.5,84668.0,7.6,30.0,8,7.3,no,no
1193,24,36,bachelor,HR,large,west,female,asian,single,on-site,24.0,1,entry,2.1,4.5,9.6,7.1,92853.0,6.3,38.0,2,4.0,no,no
1194,57,36,PhD,IT,medium,west,female,white,single,hybrid,18.0,0,senior,4.5,2.5,4.0,1.9,85477.0,18.3,37.0,2,2.9,no,yes
1195,41,36,high school,HR,small,west,female,hispanic,divorced,hybrid,0.0,1,entry,3.2,8.4,7.8,2.7,50938.0,16.5,32.0,2,2.6,no,yes
1196,34,34,bachelor,IT,small,east,male,black,divorced,remote,15.0,0,mid,4.0,6.2,5.8,7.0,60376.0,11.6,30.0,1,3.1,no,yes
1197,51,22,bachelor,HR,medium,east,female,white,married,remote,8.0,2,mid,3.1,1.8,3.0,5.3,30000.0,18.2,41.0,8,1.0,no,yes
1198,38,5,bachelor,IT,medium,east,male,other,single,on-site,41.0,2,mid,4.1,6.8,6.5,7.6,70909.0,17.7,38.0,11,2.3,no,yes
1199,27,3,bachelor,IT,large,west,female,white,married,hybrid,21.0,3,entry,2.8,4.8,9.7,3.5,93266.0,18.6,34.0,2,4.5,no,no
1200,30,17,bachelor,Finance,small,north,female,hispanic,divorced,on-site,27.0,0,senior,2.1,8.3,2.1,6.9,70141.0,4.4,26.0,3,4.1,no,yes
1201,27,8,bachelor,IT,medium,east,male,other,single,on-site,26.0,3,senior,4.8,9.3,5.6,2.6,81534.0,14.4,41.0,2,5.4,yes,no
1202,53,28,master,IT,medium,south,female,white,married,on-site,23.0,1,entry,2.0,6.4,1.5,5.9,81001.0,12.2,38.0,7,1.8,no,yes
1203,43,12,high school,Finance,medium,east,female,hispanic,single,remote,16.0,2,executive,4.5,7.6,3.9,9.6,63663.0,14.7,28.0,9,7.0,yes,yes
1204,41,16,high school,Operations,small,south,male,hispanic,single,hybrid,15.0,0,mid,2.5,1.5,6.6,6.7,30000.0,5.3,11.0,4,3.3,no,yes
1205,39,31,high school,Operations,small,west,female,black,married,on-site,0.0,2,mid,3.2,6.0,8.6,1.4,96818.0,13.9,31.0,4,5.3,no,no
1206,39,21,high school,Finance,small,south,female,white,divorced,hybrid,21.0,0,entry,4.5,7.8,7.6,9.9,78640.0,8.2,23.0,5,1.0,yes,yes
1207,56,3,bachelor,Sales,small,east,female,hispanic,married,hybrid,23.0,2,mid,2.6,5.5,5.2,2.4,44985.0,16.7,37.0,2,3.7,no,yes
1208,49,4,high school,IT,small,east,male,asian,married,on-site,20.0,0,entry,4.6,6.3,9.2,7.5,77418.0,15.9,32.0,7,7.7,no,no
1209,38,36,master,IT,small,north,male,hispanic,married,on-site,21.0,0,mid,3.5,9.1,3.7,5.8,74001.0,4.2,13.0,4,1.0,no,yes
1210,22,12,high school,Finance,medium,west,female,black,single,remote,8.0,0,mid,3.1,2.8,7.8,3.6,96222.0,3.7,33.0,6,4.0,no,no
1211,21,33,high school,Finance,medium,south,male,hispanic,divorced,hybrid,17.0,1,senior,4.0,1.9,5.3,2.6,79442.0,14.4,47.0,5,1.1,no,yes
1212,25,21,bachelor,Sales,large,west,nonbinary,white,divorced,on-site,14.0,2,entry,3.0,7.2,9.1,2.6,79513.0,11.0,28.0,5,8.5,no,no
1213,40,22,high school,Operations,small,east,male,white,single,on-site,27.0,0,senior,3.0,8.4,8.2,8.7,73987.0,11.1,30.0,2,4.1,no,no
1214,31,2,bachelor,HR,medium,north,female,other,divorced,hybrid,20.0,0,entry,4.2,8.7,9.1,8.9,54606.0,15.1,27.0,6,10.0,yes,no
1215,62,33,bachelor,Operations,medium,east,female,white,married,on-site,14.0,0,mid,2.9,6.8,2.9,5.2,83455.0,17.1,31.0,8,6.5,no,yes
1216,22,31,high school,IT,small,east,male,other,divorced,hybrid,18.0,0,senior,2.6,8.5,7.0,1.9,69492.0,4.8,45.0,5,5.3,no,no
1217,23,20,high school,Finance,large,east,male,asian,single,on-site,10.0,3,mid,4.4,7.3,7.6,9.0,50944.0,11.1,41.0,3,3.4,yes,yes
1218,43,20,bachelor,Sales,small,south,female,black,divorced,hybrid,17.0,2,entry,4.4,1.8,7.7,5.4,56819.0,16.6,24.0,5,3.0,no,yes
1219,32,10,high school,Operations,large,east,female,asian,single,on-site,26.0,1,entry,3.5,7.9,5.5,4.9,47277.0,17.5,29.0,9,6.4,no,no
1220,40,38,high school,Sales,large,west,male,other,married,on-site,7.0,0,entry,3.6,2.6,1.1,4.7,91194.0,5.7,30.0,2,2.3,no,yes
1221,25,3,high school,Operations,medium,west,female,hispanic,single,remote,19.0,0,mid,4.1,3.1,3.4,4.3,109576.0,2.1,34.0,7,1.0,no,yes
1222,57,0,high school,IT,medium,north,male,hispanic,divorced,hybrid,13.0,4,entry,3.5,4.6,3.9,5.7,93103.0,4.7,34.0,4,5.9,no,yes
1223,58,27,bachelor,HR,medium,west,male,asian,married,remote,7.0,3,senior,3.3,3.8,8.7,6.4,77525.0,18.9,29.0,7,4.8,no,no
1224,50,23,bachelor,Sales,medium,east,female,hispanic,divorced,on-site,39.0,0,mid,5.0,3.9,8.6,5.2,68691.0,9.2,18.0,8,5.4,no,no
1225,29,34,bachelor,Sales,medium,east,male,other,single,hybrid,33.0,1,entry,2.4,2.5,1.9,9.1,64181.0,8.4,29.0,3,5.1,no,yes
1226,54,12,high school,HR,small,west,female,black,married,hybrid,14.0,3,entry,3.8,3.6,9.5,3.9,50274.0,0.3,26.0,3,6.5,no,no
1227,64,33,high school,Sales,small,north,male,white,single,on-site,17.0,1,entry,4.7,1.2,2.6,6.2,108936.0,1.0,21.0,7,4.5,no,yes
1228,55,10,master,Sales,medium,north,male,other,divorced,on-site,0.0,1,entry,4.1,5.3,4.7,3.7,49320.0,13.4,38.0,6,5.1,no,no
1229,42,35,bachelor,Operations,medium,west,male,other,single,on-site,4.0,2,mid,4.6,7.9,2.9,7.8,53011.0,11.8,30.0,8,3.5,yes,yes
1230,64,16,master,Operations,large,south,female,white,divorced,on-site,9.0,1,mid,3.0,8.8,8.7,1.9,66090.0,11.5,20.0,8,5.5,no,no
1231,44,34,bachelor,HR,small,south,female,white,divorced,hybrid,20.0,1,senior,2.8,8.4,7.7,2.7,67742.0,2.2,50.0,4,8.1,no,no
1232,37,17,bachelor,IT,large,south,female,black,married,remote,19.0,1,entry,4.6,4.7,4.2,8.2,82041.0,7.0,34.0,5,1.6,no,yes
1233,30,39,bachelor,Sales,small,south,male,black,married,hybrid,23.0,0,senior,3.2,7.6,7.1,2.6,56531.0,16.2,38.0,6,2.7,no,yes
1234,50,21,bachelor,IT,medium,west,male,black,single,hybrid,27.0,2,entry,4.1,3.6,2.7,6.6,30228.0,3.5,40.0,3,4.3,no,yes
1235,43,23,bachelor,HR,medium,north,female,hispanic,divorced,hybrid,23.0,2,entry,2.4,1.5,4.4,9.7,65372.0,17.7,26.0,4,3.5,no,yes
1236,52,18,bachelor,HR,medium,east,male,other,divorced,hybrid,9.0,2,mid,4.3,7.1,4.4,5.7,66719.0,2.4,35.0,6,1.2,yes,yes
1237,37,36,high school,Operations,small,east,female,white,married,on-site,23.0,1,senior,3.6,6.8,3.1,2.7,65095.0,3.4,11.0,5,4.9,no,yes
1238,37,38,bachelor,Sales,medium,west,male,other,married,remote,26.0,0,entry,2.8,8.2,8.9,3.9,64828.0,9.6,40.0,5,6.8,no,no
1239,34,20,master,Finance,large,east,female,other,married,hybrid,16.0,1,senior,3.5,6.5,7.1,8.4,62988.0,18.9,29.0,6,10.0,no,no
1240,29,7,PhD,HR,medium,south,male,black,married,hybrid,2.0,1,senior,4.1,2.4,3.5,4.2,43512.0,6.6,35.0,6,3.0,no,yes
1241,60,27,bachelor,Sales,medium,north,female,black,single,remote,32.0,1,senior,2.0,8.7,3.2,7.5,99244.0,13.2,29.0,4,9.3,no,yes
1242,22,4,bachelor,IT,large,west,male,other,single,on-site,21.0,1,entry,3.9,6.6,1.2,8.0,98112.0,11.8,48.0,9,5.9,no,yes
1243,45,16,high school,Operations,large,north,male,black,single,hybrid,0.0,2,senior,3.6,8.3,4.1,5.5,97909.0,3.0,42.0,6,1.1,no,yes
1244,59,36,bachelor,IT,medium,west,male,hispanic,single,on-site,41.0,0,senior,2.7,8.0,5.7,8.0,46289.0,5.0,4.0,0,5.8,no,no
1245,29,35,bachelor,HR,small,west,male,white,married,hybrid,15.0,0,mid,4.3,3.7,3.5,3.9,78076.0,18.6,36.0,2,2.8,no,yes
1246,42,18,PhD,HR,large,west,male,other,single,hybrid,44.0,2,senior,2.9,1.7,7.3,5.6,61543.0,3.7,27.0,5,3.6,no,yes
1247,63,26,bachelor,IT,medium,west,female,white,single,remote,24.0,0,executive,2.8,2.6,4.7,7.2,60456.0,13.9,36.0,1,1.9,no,yes
1248,24,33,bachelor,HR,small,north,female,hispanic,single,remote,18.0,0,mid,3.4,1.8,3.8,2.5,51427.0,19.3,36.0,5,3.8,no,yes
1249,46,10,bachelor,Sales,small,east,female,black,married,on-site,22.0,1,entry,4.0,3.2,9.5,3.5,121311.0,2.4,23.0,3,3.8,no,yes
1250,49,11,master,HR,large,west,female,asian,divorced,hybrid,13.0,1,mid,4.8,5.1,3.4,6.9,65025.0,8.0,29.0,5,6.3,no,yes
1251,54,20,bachelor,Operations,small,south,female,hispanic,married,on-site,21.0,0,entry,2.4,9.2,4.6,6.9,51560.0,4.5,20.0,7,7.6,no,no
1252,43,10,bachelor,Sales,large,west,male,asian,divorced,remote,40.0,0,entry,3.2,8.8,4.4,5.4,72764.0,4.4,45.0,7,4.6,no,no
1253,57,38,PhD,Finance,small,north,male,white,divorced,remote,11.0,2,mid,2.2,7.5,3.2,8.2,85263.0,2.4,33.0,6,3.6,no,yes
1254,31,27,high school,HR,large,west,male,other,single,remote,25.0,1,entry,4.3,1.2,3.0,5.3,67173.0,13.0,34.0,6,1.2,no,yes
1255,26,4,master,HR,medium,south,female,black,single,remote,13.0,2,mid,3.3,4.1,3.7,8.9,74885.0,14.9,33.0,1,4.2,no,yes
1256,38,16,high school,Operations,medium,north,male,hispanic,single,remote,18.0,2,senior,4.1,7.1,8.8,7.6,90038.0,13.5,19.0,7,6.9,yes,no
1257,41,19,master,Operations,large,west,male,black,married,on-site,40.0,1,mid,3.0,2.2,7.9,3.8,50908.0,18.5,36.0,6,2.9,no,yes
1258,62,11,bachelor,IT,medium,south,female,asian,married,on-site,25.0,1,senior,4.5,8.2,7.1,4.6,73556.0,2.9,48.0,5,4.7,yes,no
1259,56,5,bachelor,IT,medium,north,male,asian,single,remote,27.0,1,entry,3.6,9.2,5.1,7.0,57220.0,6.4,14.0,3,6.3,no,no
1260,61,16,master,IT,small,west,female,other,married,hybrid,21.0,0,senior,4.8,4.2,5.6,9.1,54513.0,6.9,31.0,6,6.8,no,no
1261,58,18,high school,Operations,small,south,female,asian,married,hybrid,47.0,0,senior,2.2,7.4,3.4,2.6,105039.0,4.6,38.0,3,4.2,no,yes
1262,54,25,high school,IT,small,north,male,other,divorced,hybrid,11.0,0,entry,3.5,2.3,1.7,5.6,68212.0,2.8,23.0,3,2.3,no,yes
1263,37,31,bachelor,IT,medium,west,male,hispanic,married,hybrid,4.0,1,entry,4.3,7.2,4.0,2.1,48762.0,9.7,37.0,7,4.3,yes,no
1264,57,5,bachelor,Finance,small,north,female,other,divorced,hybrid,37.0,1,entry,3.8,1.2,5.5,3.5,67769.0,16.7,30.0,4,1.0,no,yes
1265,45,35,bachelor,IT,small,south,female,asian,single,remote,16.0,4,senior,2.1,2.4,1.5,7.2,45810.0,19.1,23.0,3,2.1,no,yes
1266,58,37,high school,HR,medium,west,male,white,married,on-site,24.0,1,senior,4.9,7.4,1.8,1.7,65651.0,2.6,5.0,5,1.0,yes,yes
1267,32,10,high school,Operations,medium,west,female,other,divorced,remote,37.0,2,entry,2.9,7.4,3.4,7.0,56430.0,16.5,29.0,5,3.5,no,yes
1268,43,32,high school,Sales,large,west,female,black,married,hybrid,24.0,1,mid,2.7,6.8,4.3,9.1,80219.0,16.5,29.0,4,3.3,no,yes
1269,62,23,high school,Finance,small,south,male,white,divorced,hybrid,42.0,1,entry,3.5,5.3,4.5,9.7,108742.0,7.8,43.0,6,3.0,no,yes
1270,42,22,bachelor,Operations,small,east,male,other,divorced,on-site,21.0,1,mid,3.6,7.1,2.1,2.9,66501.0,2.2,33.0,3,1.4,no,yes
1271,41,14,master,Operations,large,west,female,black,married,remote,13.0,3,executive,4.3,8.0,3.0,7.7,57182.0,19.8,25.0,3,9.5,yes,yes
1272,47,26,PhD,HR,small,south,male,white,single,on-site,0.0,1,entry,3.2,9.7,3.4,9.3,71820.0,13.1,14.0,8,5.7,no,yes
1273,51,10,master,IT,large,north,female,other,divorced,hybrid,23.0,0,senior,3.3,9.0,1.6,1.8,99826.0,19.6,39.0,3,5.9,no,yes
1274,26,16,high school,HR,large,north,male,hispanic,single,hybrid,0.0,1,senior,3.6,8.2,3.9,4.7,80327.0,9.7,31.0,8,6.1,no,yes
1275,47,13,bachelor,IT,large,south,female,black,married,on-site,23.0,2,executive,3.2,7.3,1.6,9.3,67179.0,7.9,26.0,4,5.9,no,yes
1276,60,26,high school,IT,small,east,female,hispanic,married,hybrid,35.0,0,entry,4.7,6.2,7.3,2.8,30000.0,4.9,25.0,7,5.7,no,no
1277,54,17,high school,Operations,large,south,female,asian,single,remote,20.0,1,entry,4.6,2.1,4.5,9.4,68953.0,19.7,42.0,3,8.0,no,no
1278,32,27,bachelor,IT,large,north,male,other,married,hybrid,22.0,0,entry,3.4,2.5,3.9,5.7,85531.0,5.1,44.0,3,3.9,no,yes
1279,27,3,high school,Finance,medium,north,male,other,divorced,hybrid,29.0,0,senior,2.0,8.4,2.1,1.9,89150.0,0.5,24.0,3,1.0,no,yes
1280,30,6,high school,Finance,medium,west,female,black,single,remote,27.0,0,mid,4.7,8.2,3.0,5.0,96217.0,10.2,7.0,7,4.0,yes,yes
1281,37,34,PhD,Finance,small,east,male,other,married,hybrid,32.0,0,entry,2.4,6.5,3.1,3.9,56510.0,7.5,28.0,7,1.6,no,yes
1282,46,8,bachelor,Operations,small,south,male,asian,married,on-site,20.0,0,senior,2.7,4.9,9.9,3.5,61939.0,5.2,32.0,3,2.3,no,yes
1283,41,7,bachelor,HR,medium,north,female,other,single,on-site,0.0,0,entry,2.5,1.2,8.5,5.9,67596.0,12.7,31.0,0,5.0,no,no
1284,48,16,high school,Sales,medium,north,male,white,divorced,hybrid,32.0,1,entry,2.5,3.9,1.1,5.4,84193.0,7.3,14.0,3,1.0,no,yes
1285,22,16,high school,IT,medium,north,male,hispanic,single,remote,18.0,2,mid,4.4,4.8,6.6,5.3,64737.0,8.0,45.0,5,4.7,no,no
1286,63,32,master,Sales,medium,south,male,asian,married,remote,11.0,0,entry,3.7,5.4,3.3,1.8,80497.0,0.5,11.0,2,1.0,no,yes
1287,21,31,high school,HR,medium,south,female,asian,married,on-site,23.0,1,entry,4.9,9.4,1.9,8.2,62313.0,11.8,23.0,7,4.7,yes,yes
1288,56,7,bachelor,HR,medium,east,female,hispanic,single,hybrid,22.0,0,entry,2.7,2.0,7.4,5.3,55883.0,2.4,20.0,6,5.4,no,no
1289,46,18,high school,Operations,large,west,male,hispanic,divorced,remote,13.0,3,senior,3.5,5.7,2.2,8.4,92195.0,4.3,19.0,5,2.7,no,yes
1290,49,37,bachelor,Finance,small,west,male,asian,divorced,remote,7.0,1,senior,4.9,4.3,5.0,8.4,76247.0,14.3,8.0,4,2.1,no,yes
1291,41,2,high school,Finance,medium,west,male,hispanic,divorced,on-site,25.0,0,mid,4.5,9.9,6.7,3.9,84933.0,6.3,31.0,9,5.1,yes,no
1292,31,4,master,HR,small,north,female,black,single,on-site,12.0,2,senior,4.2,8.8,6.0,1.0,65874.0,3.3,44.0,6,5.9,yes,no
1293,60,12,master,Operations,medium,west,male,hispanic,divorced,remote,21.0,1,mid,2.6,4.9,9.8,9.2,86083.0,11.5,28.0,4,6.9,no,no
1294,31,30,master,Operations,large,north,female,white,divorced,on-site,24.0,1,entry,4.3,10.0,8.1,7.8,48747.0,4.3,20.0,5,6.8,yes,no
1295,56,15,high school,IT,large,east,male,white,divorced,remote,30.0,1,senior,3.0,5.6,8.0,2.0,51931.0,5.4,44.0,10,2.8,no,yes
1296,59,31,master,Finance,small,north,nonbinary,black,divorced,hybrid,41.0,1,mid,3.6,2.5,4.2,7.3,88842.0,12.4,38.0,4,2.7,no,yes
1297,60,21,bachelor,HR,large,east,male,hispanic,married,on-site,22.0,0,mid,3.8,6.0,1.1,1.2,68595.0,14.8,22.0,3,3.7,no,yes
1298,55,28,bachelor,Sales,small,east,female,white,single,on-site,16.0,0,mid,3.8,3.0,7.6,1.2,65069.0,14.8,33.0,7,3.2,no,yes
1299,54,21,bachelor,Finance,medium,west,male,other,single,hybrid,37.0,1,mid,4.2,6.7,10.0,5.7,51609.0,9.6,41.0,10,6.6,no,no
1300,44,2,high school,IT,small,west,male,hispanic,divorced,remote,30.0,0,entry,4.0,9.4,4.7,1.9,86089.0,9.1,21.0,5,3.9,no,yes
1301,42,9,high school,Operations,large,north,female,black,single,remote,22.0,2,senior,2.2,8.1,9.9,9.7,107308.0,15.8,31.0,3,5.1,no,no
1302,25,20,master,HR,medium,south,female,hispanic,single,on-site,22.0,1,entry,3.4,3.5,2.3,9.0,82152.0,3.9,26.0,3,7.5,no,yes
1303,53,15,high school,Finance,medium,west,male,asian,married,remote,20.0,0,senior,4.0,3.7,3.7,6.8,61017.0,3.0,18.0,5,5.1,no,yes
1304,56,11,bachelor,Sales,large,west,female,asian,single,remote,22.0,0,entry,2.9,1.6,2.5,1.6,97736.0,13.3,32.0,8,2.1,no,yes
1305,40,1,bachelor,IT,small,south,female,white,married,hybrid,19.0,1,entry,2.9,3.6,5.3,3.9,77188.0,8.2,34.0,5,3.1,no,yes
1306,39,23,master,IT,small,south,female,asian,single,hybrid,10.0,0,mid,2.4,1.8,8.2,4.3,61340.0,14.2,30.0,3,6.7,no,no
1307,55,34,PhD,Finance,large,west,male,black,married,hybrid,20.0,1,entry,3.3,5.5,4.1,5.3,95514.0,5.1,22.0,4,2.3,no,yes
1308,63,29,master,Sales,medium,south,female,white,married,on-site,38.0,0,senior,5.0,7.4,9.2,2.5,66392.0,6.5,51.0,4,6.8,yes,no
1309,37,29,high school,IT,small,north,female,black,single,hybrid,12.0,2,mid,2.9,7.8,5.9,6.2,41146.0,17.9,25.0,6,5.4,no,no
1310,63,34,high school,HR,medium,east,male,black,married,hybrid,17.0,1,mid,3.6,1.5,5.2,4.9,63648.0,8.4,36.0,4,2.5,no,yes
1311,54,18,bachelor,IT,medium,east,female,asian,married,remote,11.0,1,entry,4.2,4.1,8.1,9.5,80642.0,11.8,38.0,5,5.0,no,no
1312,29,7,high school,Sales,small,west,male,asian,single,hybrid,32.0,2,entry,2.0,3.6,1.9,9.4,55647.0,2.1,5.0,6,6.1,no,yes
1313,46,25,high school,Operations,small,west,male,black,married,on-site,28.0,1,entry,4.7,1.9,8.0,6.1,32553.0,3.6,38.0,5,1.0,no,yes
1314,22,39,bachelor,Operations,small,north,female,asian,married,hybrid,7.0,1,mid,3.2,4.3,3.2,6.8,99397.0,0.7,30.0,7,6.9,no,yes
1315,29,6,bachelor,Finance,medium,south,female,asian,married,on-site,0.0,2,mid,4.6,3.7,3.5,2.2,129878.0,8.5,27.0,6,4.6,no,yes
1316,29,29,PhD,Sales,large,west,male,asian,married,remote,29.0,0,mid,2.1,6.7,6.4,3.0,60491.0,19.8,29.0,6,4.6,no,no
1317,60,6,high school,IT,large,east,male,hispanic,married,remote,7.0,1,executive,2.4,8.9,9.1,9.1,57403.0,17.5,36.0,5,6.7,no,no
1318,37,2,high school,IT,medium,north,female,black,divorced,hybrid,28.0,0,mid,3.0,5.1,6.2,7.3,43058.0,12.7,7.0,3,4.8,no,no
1319,21,0,high school,Operations,small,north,male,other,married,remote,14.0,1,senior,3.0,7.7,6.8,2.7,53576.0,17.2,30.0,5,5.9,no,no
1320,45,35,PhD,Operations,large,south,female,black,married,hybrid,27.0,1,entry,4.5,2.3,8.0,6.1,39443.0,11.9,34.0,4,6.8,no,no
1321,63,24,master,HR,medium,west,female,white,married,remote,24.0,2,entry,2.0,9.1,3.3,9.4,43901.0,7.4,52.0,3,6.6,no,yes
1322,60,36,master,Operations,small,west,male,asian,married,on-site,15.0,3,entry,3.9,2.4,8.4,4.1,70045.0,3.5,16.0,3,4.6,no,no
